organism_taxonomy_id,organism_taxonomy_name,organism_title,biosample_accession,biosample_url,is_bioproject,bioproject_label,bioproject_label_id,bioproject_url,attr_strain,attr_geo_loc_name,attr_isol_growth_condt,attr_lat_lon,attr_num_replicons,attr_ref_biomaterial,attr_isolation_source,attr_isolate,attr_metagenomic,attr_sample_type,attr_metagenome_source,attr_derived_from,id_sra,attr_external_id,attr_submitter_id,attr_assembly_quality,attr_completeness_estimated,attr_contamination_estimated,attr_environment_biome,attr_environment_feature,attr_environment_material,attr_geographic_location_country_and_or_sea,attr_geographic_location_latitude,attr_geographic_location_longitude,attr_investigation_type,attr_metagenomic_source,attr_project_name,attr_sample_derived_from,attr_sample_name,attr_scientific_name,attr_taxa_id,attr_broad_scale_environmental_context,attr_depth,attr_elevation,attr_environmental_medium,attr_local_environmental_context,attr_broker_name,attr_altitude,attr_biomaterial_provider,attr_temperature,attr_env_broad_scale,attr_source_material_id,attr_elev,attr_env_local_scale,attr_env_medium,attr_sra_for_reads,attr_host,attr_mag,attr_bin_id,attr_type_material,attr_samp_collect_device,attr_samp_mat_process,attr_size_frac,attr_rel_to_oxygen,attr_run_accession,attr_bio_project_for_reads,attr_sra_run_accession,attr_sra_experiment_accession,attr_bio_sample_for_sra_reads,attr_e_lmsg_genome_id,attr_e_lmsg_link,attr_isolate_name_alias,attr_tax_id,attr_culture_collection,attr_other_cc,attr_history,attr_link,attr_medium1,attr_medium1_url,attr_repository,attr_source_area,attr_temperature_from,attr_type_status,attr_validity,attr_temperature_to,attr_medium2,attr_medium2_url,attr_samp_store_temp,attr_sra_bio_samples,attr_replicate,attr_description_gtdb_taxonomy,attr_salinity_ppt,attr_do_mgper_l,attr_orp_m_v,attr_ph,attr_temperature_cel,attr_turbidity_ntu,attr_suspended_solids_mgper_l,attr_chl_a_ugper_l,attr_attributes,attr_biotic_relationship,attr_estimated_size,attr_locus_tag_prefix,doi_label,doi_url,attr_lineage,id_geo,ncbi_label,ncbi_url,attr_source_name,attr_treatment,attr_nitrate,attr_org_particles,attr_oxy_stat_samp,attr_samp_salinity,attr_samp_store_dur,attr_wastewater_type,attr_geographic_location_depth,attr_water_environmental_package,attr_reactor,attr_limitation,attr_assembly_method_and_version,attr_quality_assessment_method_and_version,attr_genome_coverage,attr_mapping_method_and_version,attr_note,attr_conductivity,attr_sra,attr_ammonium,attr_dissolved_carbon_dioxide,attr_dissolved_organic_carbon,attr_gtdb_taxonomy_kingdom,attr_gtdb_taxonomy_phylum,attr_gtdb_taxonomy_class,attr_gtdb_taxonomy_order,attr_gtdb_taxonomy_family,attr_gtdb_taxonomy_genus,attr_gtdb_taxonomy_species,attr_metagenomic_otu,attr_methane,attr_nitrogen,attr_organic_carbon,attr_oxygen,attr_phosphate,attr_region,attr_site_name,attr_sulfate,attr_chloride,attr_ferric_iron,attr_ferrous_iron,attr_fluoride,attr_iron,attr_nitrite,attr_total_phosphorus,attr_swedish_lake_code,attr_total_dissolved_nitrogen,attr_aluminimum,attr_calcium,attr_silicon,attr_copper,attr_magnesium,attr_manganese,attr_chlorophyll,attr_nitrile_nitrite,attr_ice_thickness,attr_annotation_method,attr_biosamplemodel,attr_geographic_location_country_and_or_atlantic_ocean,attr_geographic_location_region_and_locality,attr_mapping_method,attr_quality_assessment_method,attr_refinement_method,attr_geographic_location_elevation,attr_soil_environmental_package,attr_update,attr_biome,attr_feature,attr_material,attr_gold_stamp_id,attr_gram_staining,attr_type_strain,attr_isolation_site,attr_assembly,attr_exp_condition_tag,attr_host_tissue_sampled,attr_env_feature,attr_env_biome,attr_env_material,attr_host_subject_id,attr_samp_size,attr_genotype,attr_tissue,attr_condition,attr_culture_type,attr_temperature_optimum,attr_diseases,attr_temperature_range,attr_trophic_level,attr_sample_number,attr_carbon_source,attr_nitrogen_source,attr_copper_concentration,attr_alkalinity_carbonate_bicarbonate,attr_salinity,attr_bin_number,attr_depth_m,attr_unique_genome_name,attr_name,attr_value,attr_lake_code,attr_analysis_project_type,attr_number_of_contigs,attr_16_s_recovered,attr_16_s_recovery_software,attr_decontamination_software,attr_bin_parameters,attr_reassembly_post_binning,attr_total_assembly_size,attr_contig_l50,attr_relative_coverage_anaerobic_srr10097246,attr_relative_coverage_anoxic_srr10375098,attr_relative_coverage_infiltration_srr10097247,attr_relative_coverage_low_p_h_srr10097245,attr_relative_coverage_oxic_srr10375099,attr_relative_coverage_reference_srr10375097,attr_funding_program,attr_greengenes_id,attr_motility,attr_isolation_comments,attr_gene_calling_method,attr_sporulation,attr_country,attr_cell_shape,attr_description,attr_growth_conditions,attr_dna_treatment,attr_pacbio_sequencing_chemistry,attr_development_stage,attr_agent,attr_id,attr_subsource_note,attr_potential_metabolism,attr_assembly_method,attr_assembly_method_version,attr_mapping_method_version,attr_quality_assessment_method_version,attr_subsrc_note,attr_culture,attr_mutation,attr_finishing_strategy,attr_geographic_location,attr_sample_comment
360316,Crenothrix polyspora,ERS11712892,SAMEA14434939,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434939,,,,,,,,,,,Freshwater lake,,,,,,ERS12044518,SAMEA14434939,HRS-HS1-bin-168,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",73.78,0.77,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712892,HRS-HS1-bin-168,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712893,SAMEA14434922,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434922,,,,,,,,,,,Freshwater lake,,,,,,ERS12044572,SAMEA14434922,HRS-HS3-bin-124,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",53.44,0.79,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712893,HRS-HS3-bin-124,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712904,SAMEA14434898,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434898,,,,,,,,,,,Freshwater lake,,,,,,ERS12044049,SAMEA14434898,HRSG-H1-bin-181,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",93.87,3.57,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712904,HRSG-H1-bin-181,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,ERS11712904,SAMEA14434877,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434877,,,,,,,,,,,Freshwater lake,,,,,,ERS12044028,SAMEA14434877,HRSG-H1-bin-102,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",81.84,0.71,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712904,HRSG-H1-bin-102,Methylomagnum ishizawai,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,ERS11712909,SAMEA14434855,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434855,,,,,,,,,,,Freshwater lake,,,,,,ERS12044006,SAMEA14434855,HRSG-H13-bin-55,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",86.92,2.58,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712909,HRSG-H13-bin-55,Methylomagnum ishizawai,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712909,SAMEA14434800,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434800,,,,,,,,,,,Freshwater lake,,,,,,ERS12043951,SAMEA14434800,HRSG-H13-bin-112,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",96.23,0.72,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712909,HRSG-H13-bin-112,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712880,SAMEA14434546,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434546,,,,,,,,,,,Freshwater lake,,,,,,ERS12043697,SAMEA14434546,HRSG-E2-bin-84,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",95.16,4,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712880,HRSG-E2-bin-84,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712880,SAMEA14434505,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434505,,,,,,,,,,,Freshwater lake,,,,,,ERS12043656,SAMEA14434505,HRSG-E2-bin-143,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",51.75,0,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712880,HRSG-E2-bin-143,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712879,SAMEA14434463,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434463,,,,,,,,,,,Freshwater lake,,,,,,ERS12043614,SAMEA14434463,HRSG-E1-bin-49,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",94.28,3.91,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712879,HRSG-E1-bin-49,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,ERS11712879,SAMEA14434448,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434448,,,,,,,,,,,Freshwater lake,,,,,,ERS12043599,SAMEA14434448,HRSG-E1-bin-113,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",84.32,2.26,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712879,HRSG-E1-bin-113,Methylomagnum ishizawai,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712853,SAMEA14434205,https://www.ncbi.nlm.nih.gov/biosample/SAMEA14434205,,,,,,,,,,,Freshwater lake,,,,,,ERS12042856,SAMEA14434205,HRS-ES1-bin-133,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",96.21,2.96,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712853,HRS-ES1-bin-133,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712902,SAMEA110052603,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110052603,,,,,,,,,,,Freshwater lake,,,,,,ERS12044246,SAMEA110052603,HRS-HL12-bin-38,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",79.82,1.58,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712902,HRS-HL12-bin-38,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,ERS11712905,SAMEA110052591,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110052591,,,,,,,,,,,Freshwater lake,,,,,,ERS12044112,SAMEA110052591,HRSG-H3-bin-174,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",82.17,1.79,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712905,HRSG-H3-bin-174,Methylomagnum ishizawai,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712897,SAMEA110047184,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110047184,,,,,,,,,,,Freshwater lake,,,,,,ERS12044420,SAMEA110047184,HRS-HS13-bin-145,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",60.32,1.6,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712897,HRS-HS13-bin-145,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712907,SAMEA110041502,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110041502,,,,,,,,,,,Freshwater lake,,,,,,ERS12044224,SAMEA110041502,HRSG-H9-bin-60,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",92.3,1.34,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712907,HRSG-H9-bin-60,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712906,SAMEA110041490,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110041490,,,,,,,,,,,Freshwater lake,,,,,,ERS12044165,SAMEA110041490,HRSG-H6-bin-23,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",94.23,1.89,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712906,HRSG-H6-bin-23,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712896,SAMEA110035464,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110035464,,,,,,,,,,,Freshwater lake,,,,,,ERS12044332,SAMEA110035464,HRS-HS12-bin-200,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",46.92,0.55,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712896,HRS-HS12-bin-200,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,ERS11712907,SAMEA110035452,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110035452,,,,,,,,,,,Freshwater lake,,,,,,ERS12044200,SAMEA110035452,HRSG-H9-bin-18,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",86.88,0.99,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712907,HRSG-H9-bin-18,Methylomagnum ishizawai,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,ERS11712906,SAMEA110035444,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110035444,,,,,,,,,,,Freshwater lake,,,,,,ERS12044153,SAMEA110035444,HRSG-H6-bin-109,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",89.96,1.05,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712906,HRSG-H6-bin-109,Methylomagnum ishizawai,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712906,SAMEA110029905,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110029905,,,,,,,,,,,Freshwater lake,,,,,,ERS12044152,SAMEA110029905,HRSG-H6-bin-108,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",87.3,1.85,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712906,HRSG-H6-bin-108,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712907,SAMEA110024823,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110024823,,,,,,,,,,,Freshwater lake,,,,,,ERS12044231,SAMEA110024823,HRSG-H9-bin-81,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",90.23,2.64,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712907,HRSG-H9-bin-81,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,ERS11712854,SAMEA110024410,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110024410,,,,,,,,,,,Freshwater lake,,,,,,ERS12043137,SAMEA110024410,HRS-ES2-bin-458,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",88.94,1.49,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712854,HRS-ES2-bin-458,Methylomagnum ishizawai,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360316,Crenothrix polyspora,ERS11712901,SAMEA110013566,https://www.ncbi.nlm.nih.gov/biosample/SAMEA110013566,,,,,,,,,,,Freshwater lake,,,,,,ERS12044276,SAMEA110013566,HRS-HL9-bin-33,"Multiple fragments where gaps span repetitive regions. Presence of the 23S, 16S, and 5S rRNA genes and at least 18 tRNAs",79.33,1.33,freshwater lake,lake,fresh water,Czech Republic,48.846361,14.487639,metagenome-assembled genome,freshwater metagenome,PRJEB52406,ERS11712901,HRS-HL9-bin-33,Crenothrix polyspora,multi-marker approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
